"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Gray, Jon",592351,"R","CH",270,"88.8",1445,"16.3",0.9333965929817942,0.9935588827907815,241.4966379663664,249.80881482993817,"Changeup",99,600,585,-8.312176863571779,8.312176863571782,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Long, Sam",669674,"L","CH",17,"83.9",1945,"19.7",0.9258091623353547,0.9972533951357122,131.09167897670855,138.06007128359062,"Changeup",100,105,90,-6.968392306882066,6.968392306882055,15,1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Moll, Sam",594580,"L","CH",14,"86.4",1687,"15.3",0.8063396549785499,0.8737422189479754,92.1615248779205,63.2176166193058,"Changeup",87,180,240,28.943908258614698,28.943908258614695,-60,3,0,4,0,1,0,"3:00","4:00","-1H 00M"
,"Sears, JP",676664,"L","CH",430,"84.1",1717,"17.6",0.8953081660350273,0.9880338272965736,102.82240914399279,95.33987908392282,"Changeup",99,150,165,7.482530060069962,7.482530060069977,-15,2,30,2,45,0,15,"2:30","2:45","-0H 15M"
,"Adon, Joan",672851,"R","CH",140,"88.1",2022,"17.1",0.8300211659308183,0.8252821094643836,230.55599387408773,258.92610553052924,"Changeup",83,615,555,-28.37011165644151,28.370111656441477,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Crowe, Wil",640444,"R","CH",40,"86",1600,"11.2",0.5974289088309077,0.5496561591318659,217.59825727711552,247.1128294489389,"Changeup",55,645,585,-29.514572171823374,29.514572171823396,60,10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Cuas, Jose",621016,"R","CH",48,"87.7",1811,"17.1",0.8894753532717,0.9844326489381047,268.7610241218322,277.30317365011103,"Changeup",98,540,525,-8.542149528278856,8.542149528278888,15,9,0,8,45,0,15,"9:00","8:45","+0H 15M"
,"Fried, Max",608331,"L","CH",183,"86.2",1457,"13.7",0.7791765203208162,0.8413099552164726,135.37639079572145,105.3533475633511,"Changeup",84,90,150,30.023043232370355,30.023043232370345,-60,1,30,2,30,1,0,"1:30","2:30","-1H 00M"
,"Hill, Rich",448179,"L","CH",54,"83",1648,"13.8",0.7285813229764698,0.8545405690935203,131.94442872172027,110.91219086508364,"Changeup",85,90,135,21.032237856636627,21.032237856636623,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Hurt, Kyle",669165,"R","CH",12,"87",1192,"13",0.8289171518590182,0.9763161337197249,251.66199850586852,268.43248655999776,"Changeup",98,570,540,-16.77048805412923,16.77048805412925,30,9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Kelly, Joe",523260,"R","CH",76,"89.2",2082,"19.7",0.9418245455950973,0.9942085477408373,251.33167675521406,255.02441178362304,"Changeup",99,570,570,-3.6927350284089755,3.6927350284089946,0,9,30,9,30,0,0,"9:30","9:30"," 0H 00M"
,"King, John",667463,"L","CH",195,"84.1",1535,"16.9",0.9184863442332161,0.9428314873027043,107.04699208337307,86.36772560571009,"Changeup",94,150,180,20.679266477662978,20.679266477662992,-30,2,30,3,0,0,30,"2:30","3:00","-0H 30M"
,"Kuhl, Chad",641771,"R","CH",32,"87",1578,"15.9",0.8612753454237191,0.9701336268423564,231.91279794130168,246.66183737010542,"Changeup",97,615,585,-14.74903942880374,14.749039428803746,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Law, Derek",571882,"R","CH",44,"88.8",1911,"16.4",0.8360459246838166,0.98940853286746,238.6226980438718,246.29817268432333,"Changeup",99,600,585,-7.67547464045154,7.675474640451553,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Lee, Dylan",669276,"L","CH",47,"85.6",1591,"16.3",0.8764295729743067,0.9839521437104727,140.17000480328372,130.59569977976466,"Changeup",98,75,105,9.57430502351906,9.574305023519075,-30,1,15,1,45,0,30,"1:15","1:45","-0H 30M"
,"Lugo, Seth",607625,"R","CH",126,"86.2",1548,"11.7",0.6327491572909301,0.7386215348110233,211.95548381751382,245.06177540815122,"Changeup",74,660,585,-33.1062915906374,33.10629159063742,75,11,0,9,45,1,15,"11:00","9:45","+1H 15M"
,"Neal, Zach",594943,"R","CH",84,"82.4",1513,"15.3",0.819098757760344,0.8733423004183226,236.25836198444102,262.1757173407233,"Changeup",87,600,555,-25.917355356282258,25.917355356282236,45,10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"Then, Juan",672730,"R","CH",37,"88.8",2004,"19.7",0.9406138499631662,0.9555429346427586,251.98068052189845,266.664111265882,"Changeup",96,570,540,-14.683430743983564,14.68343074398357,30,9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Vest, Will",676684,"R","CH",96,"87.3",1611,"16.4",0.8831588751696177,0.9713270997554471,248.12548549328704,260.8838016775158,"Changeup",97,585,555,-12.758316184228761,12.758316184228747,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Woo, Bryan",693433,"R","CH",50,"89.6",1706,"15.4",0.8024574914674221,0.8615750831097015,231.61590135825057,261.50798895633915,"Changeup",86,615,555,-29.89208759808858,29.892087598088604,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Wood, Alex",622072,"L","CH",429,"85.1",1692,"15.9",0.8179722431128351,0.9676136594965382,86.94603065998248,82.22727826130114,"Changeup",97,180,195,4.718752398681346,4.718752398681334,-15,3,0,3,15,0,15,"3:00","3:15","-0H 15M"
,"Adam, Jason",592094,"R","CH",307,"89.6",2259,"17.1",0.782530917352207,0.7634877065799385,230.42066012922015,262.56334103447466,"Changeup",76,615,555,-32.14268090525451,32.14268090525456,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Bubic, Kris",663460,"L","CH",48,"81.8",1864,"15.4",0.7399410727732089,0.8678477954040211,119.64744608593533,100.58177995344323,"Changeup",87,120,165,19.065666132492098,19.065666132492098,-45,2,0,2,45,0,45,"2:00","2:45","-0H 45M"
,"Cessa, Luis",570666,"R","CH",97,"86.3",1658,"14.4",0.7491440837073593,0.8139913585612079,229.2942516662957,260.5500606932783,"Changeup",81,615,555,-31.255809026982575,31.255809026982586,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Cox, Austin",680735,"L","CH",87,"82.9",1659,"13.9",0.7372836306152747,0.9462773172586146,135.67692211144492,133.80036904644157,"Changeup",95,90,90,1.8765530650033497,1.876553065003357,0,1,30,1,30,0,0,"1:30","1:30"," 0H 00M"
,"Davis, Noah",663562,"R","CH",53,"84.7",1891,"17.1",0.9032741413200409,0.970008225323526,246.24036368992228,260.4629592902328,"Changeup",97,585,555,-14.222595600310513,14.2225956003105,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Dodd, Dylan",689266,"L","CH",101,"82.9",1772,"15.2",0.7723347537942519,0.8495392299357027,121.08459287084683,126.5274164544482,"Changeup",85,120,105,-5.442823583601367,5.442823583601362,15,2,0,1,45,0,15,"2:00","1:45","+0H 15M"
,"Eflin, Zach",621107,"R","CH",124,"86.5",1623,"17.2",0.9051689127623728,0.9280393662384329,235.57221702459447,258.61328224762804,"Changeup",93,615,570,-23.04106522303357,23.041065223033623,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Estes, Joey",683155,"R","CH",30,"86.2",1623,"17.6",0.9282897799499986,0.9920307424559134,236.5155672660162,236.3444986848146,"Changeup",99,600,600,0.1710685812016095,0.17106858120162824,0,10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Faedo, Alex",656412,"R","CH",138,"85.9",1901,"18.3",0.9153197948164647,0.9662343819824022,242.58730691863792,253.93939748677667,"Changeup",97,600,570,-11.352090568138749,11.352090568138742,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Gallen, Zac",668678,"R","CH",380,"86.9",1518,"13.8",0.7768236367453152,0.8612915111128251,223.23079505000723,256.1494108407082,"Changeup",86,630,570,-32.918615790700954,32.91861579070096,60,10,30,9,30,1,0,"10:30","9:30","+1H 00M"
,"Gibaut, Ian",664139,"R","CH",97,"86",1928,"17.4",0.8516300005064322,0.9685734634637725,247.65683696880234,255.16399768281417,"Changeup",97,585,570,-7.507160714011832,7.507160714011839,15,9,45,9,30,0,15,"9:45","9:30","+0H 15M"
,"Gray, Sonny",543243,"R","CH",171,"87.9",1719,"15.2",0.8038606371372745,0.8778544423625919,228.181293326633,250.8833128935454,"Changeup",88,630,585,-22.702019566912384,22.70201956691243,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Hader, Josh",623352,"L","CH",34,"88.6",1641,"16.3",0.8811878468647147,0.9422062808831917,113.96535742164299,119.37343492935896,"Changeup",94,135,120,-5.408077507715973,5.4080775077159755,15,2,15,2,0,0,15,"2:15","2:00","+0H 15M"
,"Heller, Ben",621294,"R","CH",38,"84.4",1516,"15.2",0.8499663050377726,0.969723433961313,252.84588845282838,262.97072549105695,"Changeup",97,570,555,-10.124837038228577,10.124837038228586,15,9,30,9,15,0,15,"9:30","9:15","+0H 15M"
,"Irvin, Cole",608344,"L","CH",266,"84.2",1559,"15.7",0.8353217159978868,0.9927210415755892,126.49681543512935,113.54708428756943,"Changeup",99,105,135,12.949731147559916,12.949731147559913,-30,1,45,2,15,0,30,"1:45","2:15","-0H 30M"
,"Irvin, Jake",663623,"R","CH",102,"87.8",2204,"17.6",0.8108164522098573,0.8326832798778702,222.38445805433122,250.96475733295134,"Changeup",83,630,585,-28.580299278620117,28.580299278620096,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Kelly, Zack",677161,"R","CH",63,"82.3",2286,"20.8",0.8832195366080984,0.9123784974671774,269.34580692779593,259.7796023188042,"Changeup",91,540,555,9.566204608991711,9.566204608991715,-15,9,0,9,15,0,15,"9:00","9:15","-0H 15M"
,"Lange, Alex",656638,"R","CH",114,"89.5",1626,"16.4",0.8959825112752107,0.916960998336958,244.41537987778247,265.6468176904633,"Changeup",92,585,555,-21.231437812680838,21.231437812680838,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Latz, Jacob",656641,"L","CH",25,"84.9",1810,"16",0.7837759897434361,0.9499002314462529,128.07965213873518,125.16406457324652,"Changeup",95,105,105,2.9155875654886643,2.9155875654886545,0,1,45,1,45,0,0,"1:45","1:45"," 0H 00M"
,"Lively, Ben",594902,"R","CH",141,"84.4",1657,"17.2",0.9117386095509616,0.9668946841665859,233.85551847405986,250.25434506264406,"Changeup",97,615,585,-16.3988265885842,16.398826588584228,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Logue, Zach",656657,"L","CH",36,"84",1878,"14.3",0.7621415794799361,0.9239647420815961,106.58092734145778,87.90012568797215,"Changeup",92,150,180,18.68080165348563,18.680801653485638,-30,2,30,3,0,0,30,"2:30","3:00","-0H 30M"
,"Loup, Aaron",571901,"L","CH",141,"79.6",1902,"18.7",0.8758746755859641,0.9893972920197749,84.45771057075618,76.41164954403082,"Changeup",99,195,210,8.046061026725354,8.046061026725353,-15,3,15,3,30,0,15,"3:15","3:30","-0H 15M"
,"Lynn, Lance",458681,"R","CH",201,"84.9",1803,"15.8",0.7945478573461402,0.8017309635247152,221.67902624464094,251.2727853080151,"Changeup",80,630,570,-29.593759063374165,29.59375906337415,60,10,30,9,30,1,0,"10:30","9:30","+1H 00M"
,"Marsh, Alec",679525,"R","CH",198,"87",1736,"15.5",0.8216250517171185,0.8903084555448956,236.5775922073645,256.87266960729596,"Changeup",89,600,570,-20.295077399931472,20.295077399931504,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"May, Dustin",669160,"R","CH",32,"90.8",1836,"17.6",0.8852361606277332,0.9785841599756955,252.36902734638699,260.41801163006494,"Changeup",98,570,555,-8.048984283677953,8.048984283677909,15,9,30,9,15,0,15,"9:30","9:15","+0H 15M"
,"May, Trevor",543507,"R","CH",171,"87.8",1649,"18.5",0.9725047696580608,0.941769913670446,228.28034416996596,244.77870521344738,"Changeup",94,630,585,-16.498361043481424,16.49836104348147,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Means, John",607644,"L","CH",113,"80.9",2133,"19.6",0.8873399394917716,0.9439496792462745,130.94797844306592,141.35309653815062,"Changeup",94,105,75,-10.405118095084703,10.405118095084715,30,1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Miley, Wade",489119,"L","CH",450,"83.7",1813,"17.4",0.872992580187831,0.8831647585748976,133.9712217351762,110.28380327914122,"Changeup",88,90,135,23.687418456034962,23.68741845603496,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Moore, Matt",519043,"L","CH",252,"84.2",2014,"19",0.8955415800070387,0.9735626883819911,111.08904477186685,109.68719468877647,"Changeup",97,135,135,1.4018500830903804,1.401850083090363,0,2,15,2,15,0,0,"2:15","2:15"," 0H 00M"
,"Morgan, Eli",669212,"R","CH",373,"78.6",2038,"17.6",0.8071136915090378,0.9248303959314846,259.2407149755373,263.49800526276795,"Changeup",92,555,555,-4.25729028723066,4.2572902872306635,0,9,15,9,15,0,0,"9:15","9:15"," 0H 00M"
,"Nola, Aaron",605400,"R","CH",386,"85.9",1558,"16.1",0.8764272801569783,0.9925494468819772,249.99760751884952,259.0339365475424,"Changeup",99,585,555,-9.036329028692876,9.036329028692888,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Oller, Adam",670124,"R","CH",20,"86.8",1616,"16.7",0.878348976518786,0.9580171253956606,235.53215553801527,242.87705571768643,"Changeup",96,615,600,-7.344900179671157,7.3449001796712,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Ruiz, José",614179,"R","CH",107,"89.6",1748,"17.8",0.9449749892509977,0.9599474492883613,225.26189286451483,241.9123093997358,"Changeup",96,630,600,-16.650416535220955,16.650416535220938,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Sale, Chris",519242,"L","CH",214,"86.1",1990,"19.5",0.9223519981350013,0.9924646430247482,94.31826347552112,96.17604011645551,"Changeup",99,165,165,-1.8577766409343894,1.8577766409343963,0,2,45,2,45,0,0,"2:45","2:45"," 0H 00M"
,"Shaw, Bryan",543766,"R","CH",21,"83.3",1788,"11.8",0.605438416214362,0.7437964184767922,217.00090777686106,248.87620870784002,"Changeup",74,645,585,-31.875300930978966,31.87530093097895,60,10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Smith, Drew",622098,"R","CH",100,"85.4",1866,"17.5",0.8673786645602731,0.9904315212591777,242.0586714846373,240.49850002027696,"Changeup",99,600,600,1.5601714643603373,1.5601714643603142,0,10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Smith, Will",519293,"L","CH",24,"86.5",1904,"19.3",0.9517404822519514,0.9586374536262849,144.0621881566306,127.44650539948503,"Changeup",96,75,105,16.615682757145578,16.61568275714558,-30,1,15,1,45,0,30,"1:15","1:45","-0H 30M"
,"Vesia, Alex",681911,"L","CH",12,"86.4",1647,"16.6",0.8680634562488082,0.9881988536410116,132.89755720349729,123.5277303376128,"Changeup",99,90,120,9.369826865884491,9.36982686588449,-30,1,30,2,0,0,30,"1:30","2:00","-0H 30M"
,"Webb, Jacob",657097,"R","CH",250,"85.9",2169,"20.4",0.9464791840072351,0.995132705225765,239.84198751735428,243.74905259955588,"Changeup",100,600,600,-3.9070650822015978,3.9070650822016484,0,10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Hall, DL",669084,"L","CH",60,"84.5",2124,"18.9",0.8741535109353378,0.9376885143034837,113.05038016369542,116.38743450358533,"Changeup",94,135,120,-3.337054339889903,3.337054339889874,15,2,15,2,0,0,15,"2:15","2:00","+0H 15M"
,"Webb, Logan",657277,"R","CH",1246,"87.5",1476,"13.6",0.763141157535327,0.8639987188176578,267.3607457204702,298.8603148218734,"Changeup",86,540,480,-31.499569101403154,31.499569101403186,60,9,0,8,0,1,0,"9:00","8:00","+1H 00M"
,"Weber, Ryan",543901,"R","CH",26,"76.7",2065,"22",0.9762571969780381,0.9394426218496492,282.66318294664234,285.17141877734525,"Changeup",94,510,510,-2.5082358307029153,2.5082358307029358,0,8,30,8,30,0,0,"8:30","8:30"," 0H 00M"
,"Wentz, Joey",666214,"L","CH",335,"85",2107,"19.7",0.9177242696840902,0.9872664215270069,117.0300325194988,118.82442199309352,"Changeup",99,120,120,-1.7943894735947197,1.794389473594736,0,2,0,2,0,0,0,"2:00","2:00"," 0H 00M"
,"Young, Alex",622065,"L","CH",289,"85.7",1486,"12.7",0.7119709249046611,0.8235010443164621,122.41041825751955,89.67782081036735,"Changeup",82,120,180,32.7325974471522,32.73259744715221,-60,2,0,3,0,1,0,"2:00","3:00","-1H 00M"
,"Akin, Keegan",669211,"L","CH",64,"85.3",1987,"18.8",0.8847299180161866,0.9900182680090689,113.8065841236483,109.69097867036041,"Changeup",99,135,135,4.115605453287898,4.115605453287907,0,2,15,2,15,0,0,"2:15","2:15"," 0H 00M"
,"Allen, Logan",671106,"L","CH",254,"82.8",923,"4.9",0.35368424216416633,0.7793068975233384,136.8494753445636,123.77194469110242,"Changeup",78,90,105,13.077530653461167,13.077530653461173,-15,1,30,1,45,0,15,"1:30","1:45","-0H 15M"
,"Avila, Pedro",658648,"R","CH",229,"83.8",1645,"4.2",0.225713384370913,0.255383714394417,201.0519896909123,237.32466205542414,"Changeup",26,675,600,-36.272672364511834,36.272672364511784,75,11,15,10,0,1,15,"11:15","10:00","+1H 15M"
,"Baker, Bryan",641329,"R","CH",112,"79.8",1730,"17.2",0.8464579313664454,0.9058837277253742,214.3158636548353,235.48507401596294,"Changeup",91,645,615,-21.169210361127625,21.169210361127647,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Beeks, Jalen",656222,"L","CH",319,"89.6",1925,"19.4",0.9502596959142938,0.8910945256807148,134.02557969575037,109.58032548400227,"Changeup",89,90,135,24.445254211748093,24.4452542117481,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Bolton, Cody",675989,"R","CH",65,"91.8",2003,"14.7",0.741385413698504,0.7555710799586215,242.11987411832058,274.75295899864136,"Changeup",76,600,525,-32.63308488032078,32.63308488032083,75,10,0,8,45,1,15,"10:00","8:45","+1H 15M"
,"Brito, Jhony",666745,"R","CH",419,"88.8",1673,"18.1",0.9443674304751765,0.9853195440225453,237.09225749251004,250.1121100405663,"Changeup",99,600,585,-13.019852548056264,13.019852548056267,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Burke, Brock",656271,"L","CH",99,"88.1",2048,"17.2",0.8320855724662936,0.8067660345993337,133.15158255619554,109.39981784323673,"Changeup",81,90,135,23.751764712958803,23.751764712958803,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Cease, Dylan",656302,"R","CH",99,"74.6",1678,"16.2",0.7982007915804321,0.8893858614138959,186.37414390133105,206.56951076129056,"Changeup",89,705,660,-20.195366859959506,20.195366859959506,45,11,45,11,0,0,45,"11:45","11:00","+0H 45M"
,"Cole, Gerrit",543037,"R","CH",233,"89.1",1581,"17.6",0.9516284766197917,0.9915848484901002,233.71929270826953,238.85342740028617,"Changeup",99,615,600,-5.13413469201663,5.134134692016587,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Coonrod, Sam",656322,"R","CH",17,"88.1",1459,"15.3",0.875134100238051,0.9550309680826454,245.52204667366945,271.7851352539017,"Changeup",96,585,540,-26.26308858023222,26.2630885802322,45,9,45,9,0,0,45,"9:45","9:00","+0H 45M"
,"Davies, Zach",605200,"R","CH",364,"80.7",1769,"16.5",0.8311796436010577,0.9939657931845329,246.60849713476486,250.92605569206512,"Changeup",99,585,585,-4.317558557300259,4.317558557300253,0,9,45,9,45,0,0,"9:45","9:45"," 0H 00M"
,"Dubin, Shawn",681869,"R","CH",26,"88.4",1755,"14.4",0.7542728406351366,0.8798559973057957,240.04252979314757,270.75973651189156,"Changeup",88,600,540,-30.717206718743995,30.717206718744006,60,10,0,9,0,1,0,"10:00","9:00","+1H 00M"
,"Elder, Bryce",693821,"R","CH",377,"85",2068,"12.1",0.5863575639525264,0.6548416282997862,219.55253055873487,260.1748331486745,"Changeup",65,645,555,-40.622302589939636,40.62230258993962,90,10,45,9,15,1,30,"10:45","9:15","+1H 30M"
,"Erceg, Lucas",668674,"R","CH",230,"90.3",1921,"18.6",0.9271885923338086,0.9418779631560337,231.99615604190944,251.79201484527476,"Changeup",94,615,570,-19.79585880336532,19.795858803365267,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Farmer, Buck",571656,"R","CH",254,"87.9",1637,"15.7",0.8449911558399837,0.8316388103344342,245.63910531405298,269.619591222013,"Changeup",83,585,540,-23.98048590796003,23.980485907960013,45,9,45,9,0,0,45,"9:45","9:00","+0H 45M"
,"Floro, Dylan",571670,"R","CH",114,"85.6",1845,"17.4",0.8712920933397934,0.9323949911388965,251.63563348249863,271.83875001380386,"Changeup",93,570,540,-20.203116531305227,20.20311653130527,30,9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Foley, Jason",671345,"R","CH",141,"91.6",1632,"16.3",0.8994026085986363,0.9856866797185269,248.3024167617261,261.50017280554215,"Changeup",99,585,555,-13.197756043816042,13.197756043816009,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"France, J.P.",641585,"R","CH",331,"81.8",1867,"18.1",0.870296733169049,0.986098580463284,232.24860823578888,242.0586094656004,"Changeup",99,615,600,-9.810001229811519,9.810001229811492,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Frías, Luis",666818,"R","CH",13,"89.4",1350,"14.3",0.8843346949235349,0.7931086494745654,215.53804031797475,236.1215860294314,"Changeup",79,645,615,-20.58354571145665,20.583545711456637,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Garcia, Luis",677651,"R","CH",27,"84.4",2087,"19.4",0.892012400861982,0.9842076453668143,235.25938336366397,241.70777077058762,"Changeup",98,615,600,-6.4483874069236435,6.448387406923641,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Garcia, Rico",670329,"R","CH",64,"85.8",2196,"19.9",0.9253362790366604,0.9783775980855205,225.1583632398086,227.64776907558567,"Changeup",98,630,630,-2.489405835777063,2.4894058357770636,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Gibson, Kyle",502043,"R","CH",471,"85.5",1677,"14.9",0.7705293868397692,0.7928413176056223,223.08594399975016,259.0894029915747,"Changeup",79,630,555,-36.003458991824516,36.00345899182449,75,10,30,9,15,1,15,"10:30","9:15","+1H 15M"
,"Gott, Trevor",641627,"R","CH",40,"87",1330,"15.8",0.9286935958992247,0.9859814222490574,253.88502754888134,265.1379578598081,"Changeup",99,570,555,-11.252930310926786,11.252930310926748,15,9,30,9,15,0,15,"9:30","9:15","+0H 15M"
,"Gray, Josiah",680686,"R","CH",45,"88.6",1617,"16",0.8655385176199022,0.9675149665628097,228.84228384783717,242.03103535474168,"Changeup",97,615,600,-13.18875150690451,13.188751506904483,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Henry, Tommy",674072,"L","CH",246,"84",1471,"14.4",0.8128927136087434,0.8817622332784538,119.29270910044455,92.20033159455737,"Changeup",88,120,180,27.092377505887185,27.092377505887175,-60,2,0,3,0,1,0,"2:00","3:00","-1H 00M"
,"Hjelle, Sean",663546,"R","CH",13,"89.4",1794,"16.1",0.8159604236266234,0.790760754397156,234.75125257368703,264.040986988653,"Changeup",79,615,555,-29.289734414965977,29.289734414966034,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Jax, Griffin",643377,"R","CH",90,"91.1",1753,"15.6",0.836769860317074,0.8455556836078068,230.4965750688294,256.79186662965424,"Changeup",85,615,570,-26.295291560824836,26.29529156082484,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Junis, Jakob",596001,"R","CH",123,"87.2",1358,"12.9",0.7667686578051358,0.8062909206575709,231.03095498226017,262.6160131639069,"Changeup",81,615,555,-31.585058181646758,31.585058181646733,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Keller, Brad",641745,"R","CH",100,"90.8",1678,"10.4",0.5616987367896775,0.6668501980277997,209.25468799662207,253.61353435088813,"Changeup",67,660,570,-44.35884635426606,44.35884635426606,90,11,0,9,30,1,30,"11:00","9:30","+1H 30M"
,"Knehr, Reiss",663753,"R","CH",18,"88.3",1770,"17.5",0.8842468061336141,0.9942933491124482,249.24213005106276,258.5252999530814,"Changeup",99,585,570,-9.283169902018642,9.28316990201866,15,9,45,9,30,0,15,"9:45","9:30","+0H 15M"
,"Kremer, Dean",665152,"R","CH",354,"85.3",1715,"16.8",0.8562174812558296,0.9506610692879689,246.07724356274917,257.79499699201574,"Changeup",95,585,570,-11.717753429266565,11.71775342926662,15,9,45,9,30,0,15,"9:45","9:30","+0H 15M"
,"Kuhnel, Joel",669270,"R","CH",30,"89.1",1414,"14.3",0.8385148711256049,0.9342664274027513,233.15756363566305,256.01997648720163,"Changeup",93,615,570,-22.86241285153858,22.86241285153858,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Lodolo, Nick",666157,"L","CH",79,"87.3",1993,"19.8",0.9376626786262059,0.9081419889499639,113.3888948824287,92.00364247374216,"Changeup",91,135,180,21.38525240868654,21.385252408686537,-45,2,15,3,0,0,45,"2:15","3:00","-0H 45M"
,"Lopez, Jacob",682052,"L","CH",25,"83.4",2059,"18.4",0.8572207624001991,0.9535672730831449,106.20853178322892,102.93579200219146,"Changeup",95,150,150,3.2727397810374583,3.2727397810374677,0,2,30,2,30,0,0,"2:30","2:30"," 0H 00M"
,"Lopez, José",673111,"L","CH",11,"87.8",1509,"16.8",0.9167631190076689,0.8355847921590106,142.8486908794045,107.26511017666833,"Changeup",84,75,150,35.58358070273617,35.58358070273618,-75,1,15,2,30,1,15,"1:15","2:30","-1H 15M"
,"Manaea, Sean",640455,"L","CH",286,"86.8",1484,"14.5",0.813342086773229,0.9139329227313914,128.47170974932897,107.17347114001072,"Changeup",91,105,150,21.298238609318247,21.298238609318233,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Manoah, Alek",666201,"R","CH",211,"86.3",2055,"19",0.8890565865249555,0.8560346207386802,227.64381193860805,245.8669346045745,"Changeup",86,630,585,-18.223122665966457,18.223122665966464,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Marte, José",665896,"R","CH",38,"91.2",1856,"17.9",0.9159024495301851,0.9664747730558912,238.45681418950414,254.06372632231518,"Changeup",97,600,570,-15.606912132811033,15.606912132811004,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Matz, Steven",571927,"L","CH",485,"84.1",2306,"14.4",0.6596885836482369,0.8324289745924359,91.3689495007836,85.90184008399287,"Changeup",83,180,195,5.467109416790734,5.467109416790747,-15,3,0,3,15,0,15,"3:00","3:15","-0H 15M"
,"Mayers, Mike",594577,"R","CH",49,"85.8",1569,"16",0.8732940653797248,0.8709305887333998,228.77015289851673,253.00939502851065,"Changeup",87,615,570,-24.239242129993926,24.23924212999393,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Medina, Luis",665622,"R","CH",159,"87.3",1445,"16.2",0.9102780395567603,0.9501149708896446,236.77592715889577,252.99361543021186,"Changeup",95,600,570,-16.217688271316092,16.2176882713161,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
